,brand,description,rating,ingredients,number_of_ingredients,number_of_reviews,price_USD,ingredients list,Propylparaben,Fd&c,D&C,P-Phenylenediamine,Formaldehyde,Palm Oil,Paraben,Alkyl Parahydroxy Benzoates,Cyclotetrasiloxane,Octamethylcyclotetrasiloxane,Cylcopentasiloxane,Polydimethylsiloxan,Sodium Lauryl Sulfate,Sls,Sodium Laureth Sulfate,Sles,Sodium Lauryl Sulfoacetate,Sodium Lauroyl Isoethionate,Sodium Lauroyl Taurate,Sodium Cocoyl Isoethionate,Sodium Lauroyl Methyl Isoethionate,Sodium Lauroyl Sarcosinate,Disodium Laureth Sulfosuccinate,Benzophenone,Paba,Avobenzone,Homosalate,Ethoxycinnmate,Oxybenzone,sum
12,Murad,clarifying-cleanser,4.7,"['Active Ingredient: Salicylic Acid (1.51%). Other Ingredients: Water (Aqua)', 'Cocamidopropyl Betaine', 'Sodium C14-16 Olefin Sulfonate', 'Methyl Gluceth-20', 'PPG-26-Buteth-26', 'PEG-40 Hydrogenated Castor Oil', 'Butylene Glycol', 'Cimicifuga Racemosa Root Extract', 'Camellia Oleifera Leaf Extract', 'Silver Citrate', 'Menthol', 'PEG-150 Distearate', 'Zea Mays (Corn) Starch', 'Hydrolyzed Corn Starch', 'Hydrolyzed Corn Starch Octenylsuccinate', 'Glyceryl Stearate', 'Cocamidopropyl Dimethylamine', 'Polysorbate 80', 'Citric Acid', 'Tetrasodium EDTA', 'Chlorphenesin', 'Methylisothiazolinone', 'Limonene', 'Citrus Reticulata (Tangerine) Leaf Oil', 'Cymbopogon Nardus (Citronella) Oil', 'Citrus Medica Limonum (Lemon) Peel Oil', 'Citrus Aurantifolia (Lime) Oil', 'Lavandula Hybrida Oil', 'Citrus Nobilis (Mandarin Orange) Peel Oil', 'Prunus Armeniaca (Apricot) Kernel Oil', 'Fragrance (Parfum).']",31,744,30,"'Active Ingredient: Salicylic Acid (1.51%). Other Ingredients: Water (Aqua)', 'Cocamidopropyl Betaine', 'Sodium C14-16 Olefin Sulfonate', 'Methyl Gluceth-20', 'PPG-26-Buteth-26', 'PEG-40 Hydrogenated Castor Oil', 'Butylene Glycol', 'Cimicifuga Racemosa Root Extract', 'Camellia Oleifera Leaf Extract', 'Silver Citrate', 'Menthol', 'PEG-150 Distearate', 'Zea Mays (Corn) Starch', 'Hydrolyzed Corn Starch', 'Hydrolyzed Corn Starch Octenylsuccinate', 'Glyceryl Stearate', 'Cocamidopropyl Dimethylamine', 'Polysorbate 80', 'Citric Acid', 'Tetrasodium EDTA', 'Chlorphenesin', 'Methylisothiazolinone', 'Limonene', 'Citrus Reticulata (Tangerine) Leaf Oil', 'Cymbopogon Nardus (Citronella) Oil', 'Citrus Medica Limonum (Lemon) Peel Oil', 'Citrus Aurantifolia (Lime) Oil', 'Lavandula Hybrida Oil', 'Citrus Nobilis (Mandarin Orange) Peel Oil', 'Prunus Armeniaca (Apricot) Kernel Oil', 'Fragrance (Parfum).'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,CeraVe,hydrating-facial-cleanser-normal-dry-skin,4.8,"['Purified Water', 'Glycerin', 'Behentrimonium Methosulfate and Cetearyl Alcohol', 'Ceramide 3', 'Ceramide 6-11', 'Ceramide 1', 'Hyaluronic Acid', 'Cholesterol', 'Polyoxyl 40 Stearate', 'Glyceryl Monostearate', 'Stearyl Alcohol', 'Polysorbate 20', 'Potassium Phosphate', 'Dipotassium Phosphate', 'Sodium Lauroyl Lactylate', 'Cetyl Alcohol', 'Disodium EDTA', 'Phytosphingosine', 'Methylparaben', 'Propylparaben', 'Carbomer', 'Xanthan Gum.']",22,460,14,"'Purified Water', 'Glycerin', 'Behentrimonium Methosulfate and Cetearyl Alcohol', 'Ceramide 3', 'Ceramide 6-11', 'Ceramide 1', 'Hyaluronic Acid', 'Cholesterol', 'Polyoxyl 40 Stearate', 'Glyceryl Monostearate', 'Stearyl Alcohol', 'Polysorbate 20', 'Potassium Phosphate', 'Dipotassium Phosphate', 'Sodium Lauroyl Lactylate', 'Cetyl Alcohol', 'Disodium EDTA', 'Phytosphingosine', 'Methylparaben', 'Propylparaben', 'Carbomer', 'Xanthan Gum.'",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,First Aid Beauty,face-cleanser,4.5,"['Water/Aqua/Eau', 'Sodium Cocoyl Isethionate', 'Glycerin', 'Stearic Acid', 'Stearyl Alcohol', 'Allantoin', 'Chrysanthemum Parthenium (Feverfew) Extract', 'Camellia Sinensis Leaf Extract', 'Glycyrrhiza Glabra (Licorice) Root Extract', 'Aloe Barbadensis Leaf Juice', 'Tocopherol', 'Ascorbyl Palmitate', 'Caprylyl Glycol', 'Sodium Pca', 'Coco-Glucoside', 'Glyceryl Oleate', 'Hydroxypropyl Methylcellulose', 'Hydrogenated Palm Glycerides Citrate', 'Disodium Cocoamphodiacetate', 'Lecithin', 'Phenoxyethanol', 'Sodium Chloride', 'Disodium EDTA', 'Citric Acid', 'Maltodextrin', 'Leuconostoc/Radish Root Ferment Filtrate', 'EDTA.']",27,458,21,"'Water/Aqua/Eau', 'Sodium Cocoyl Isethionate', 'Glycerin', 'Stearic Acid', 'Stearyl Alcohol', 'Allantoin', 'Chrysanthemum Parthenium (Feverfew) Extract', 'Camellia Sinensis Leaf Extract', 'Glycyrrhiza Glabra (Licorice) Root Extract', 'Aloe Barbadensis Leaf Juice', 'Tocopherol', 'Ascorbyl Palmitate', 'Caprylyl Glycol', 'Sodium Pca', 'Coco-Glucoside', 'Glyceryl Oleate', 'Hydroxypropyl Methylcellulose', 'Hydrogenated Palm Glycerides Citrate', 'Disodium Cocoamphodiacetate', 'Lecithin', 'Phenoxyethanol', 'Sodium Chloride', 'Disodium EDTA', 'Citric Acid', 'Maltodextrin', 'Leuconostoc/Radish Root Ferment Filtrate', 'EDTA.'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Proactiv,renewing-cleanser,4.5,"['Active : Benzoyl Peroxide 2.5%.Inactive: Water', 'Magnesium Aluminum Silicate', 'Glyceryl Stearate', 'PEG-100 Stearate', 'Sorbitol', 'Dimethyl Isosorbide', 'Disodium PEG-12 Dimethicone Sulfosuccinate', 'Tridecyl Stearate', 'Neopentyl Glycol Dicaprylate/Dicaprate', 'Paraffin', 'Cetyl Esters', 'Anthemis Nobilis Flower Extract', 'Tridecyl Trimellitate', 'Trisodium Sulfosuccinate', 'PEG-12 Dimethicone', 'Sodium Sulfate', 'Sodium Hyaluronate', 'Propylene Glycol', 'Sodium PCA', 'Xanthan Gum', 'Phenoxyethanol', 'Imidazolidinyl Urea', 'Methylparaben', 'Propylparaben', 'Fragrance.']",25,94,25,"'Active : Benzoyl Peroxide 2.5%.Inactive: Water', 'Magnesium Aluminum Silicate', 'Glyceryl Stearate', 'PEG-100 Stearate', 'Sorbitol', 'Dimethyl Isosorbide', 'Disodium PEG-12 Dimethicone Sulfosuccinate', 'Tridecyl Stearate', 'Neopentyl Glycol Dicaprylate/Dicaprate', 'Paraffin', 'Cetyl Esters', 'Anthemis Nobilis Flower Extract', 'Tridecyl Trimellitate', 'Trisodium Sulfosuccinate', 'PEG-12 Dimethicone', 'Sodium Sulfate', 'Sodium Hyaluronate', 'Propylene Glycol', 'Sodium PCA', 'Xanthan Gum', 'Phenoxyethanol', 'Imidazolidinyl Urea', 'Methylparaben', 'Propylparaben', 'Fragrance.'",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,Clinique,rinse-off-foaming-cleanser,4.6,"['Water / Aqua / Eau', 'Potassium Myristate', 'Glycerin', 'Potassium Behenate', 'Sodium Methyl Cocoyl Taurate', 'Potassium Palmitate', 'Potassium Laurate', 'Potassium Sterate', 'PEG-3 Distearate', 'Cholesteryl Hydroxystearate', 'Butylene Glycol', 'Sodium Hyaluronate', 'Trisodium EDTA', 'Disodium EDTA', 'Phenoxyethanol', 'Ext. Violet 2 (CI 60730)', 'Red 4 (CI 14700).Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.']",17,1232,22,"'Water / Aqua / Eau', 'Potassium Myristate', 'Glycerin', 'Potassium Behenate', 'Sodium Methyl Cocoyl Taurate', 'Potassium Palmitate', 'Potassium Laurate', 'Potassium Sterate', 'PEG-3 Distearate', 'Cholesteryl Hydroxystearate', 'Butylene Glycol', 'Sodium Hyaluronate', 'Trisodium EDTA', 'Disodium EDTA', 'Phenoxyethanol', 'Ext. Violet 2 (CI 60730)', 'Red 4 (CI 14700).Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,boscia,clear-complexion-cleanser,4.5,"['Water/Aqua/Eau', 'Hydrogenated Starch Hydrolysate', 'Diglycerin', 'Sodium Cocoyl Glycinate', 'Disodium Cocoyl Glutamate', 'Sodium Cocoyl Glutamate', 'Butylene Glycol', 'Methyl Gluceth-10', 'Acrylates/Steareth-20 Methacrylate Copolymer', 'Sodium Lauroyl Glutamate', 'Rosmarinus Officinalis (Rosemary) Leaf Extract', 'Salix Nigra (Willow) Bark Extract', 'Epilobium Angustifolium Flower/Leaf/Stem Extract', 'Simmondsia Chinensis (Jojoba) Seed Extract', 'Pelargonium Graveolens Flower Oil', 'Polysorbate 20', 'Sclerotium Gum', 'Cellulose Gum', 'Citric Acid', 'Trisodium Ethylenediamine Disuccinate', '1,2-Hexanediol', 'Caprylyl GlycolPlease refer to the ingredient list shown on your product for the most up-to-date information.']",22,15,28,"'Water/Aqua/Eau', 'Hydrogenated Starch Hydrolysate', 'Diglycerin', 'Sodium Cocoyl Glycinate', 'Disodium Cocoyl Glutamate', 'Sodium Cocoyl Glutamate', 'Butylene Glycol', 'Methyl Gluceth-10', 'Acrylates/Steareth-20 Methacrylate Copolymer', 'Sodium Lauroyl Glutamate', 'Rosmarinus Officinalis (Rosemary) Leaf Extract', 'Salix Nigra (Willow) Bark Extract', 'Epilobium Angustifolium Flower/Leaf/Stem Extract', 'Simmondsia Chinensis (Jojoba) Seed Extract', 'Pelargonium Graveolens Flower Oil', 'Polysorbate 20', 'Sclerotium Gum', 'Cellulose Gum', 'Citric Acid', 'Trisodium Ethylenediamine Disuccinate', '1,2-Hexanediol', 'Caprylyl GlycolPlease refer to the ingredient list shown on your product for the most up-to-date information.'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Clinique,liquid-facial-soap-oily-skin-formula,4.5,"['Water / Aqua / Eau', 'Sodium Laureth Sulfate', 'Lauramidopropyl Betaine', 'Cocamidopropyl Hydroxysultaine', 'Sodium Chloride', 'Sodium Cocoyl Sarcosinate', 'Tea-Cocoyl Glutamate', 'Butylene Glycol', 'Aloe Barbadensis Leaf Juice', 'PEG-120 Methyl Glucose Dioleate', 'Sucrose', 'Menthol', 'Hexylene Glycol', 'Polyquaternium-7', 'Laureth-2', 'Caprylyl Glycol', 'Sodium Sulfate', 'EDTA', 'Disodium EDTA', 'Phenoxyethanol.Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.']",20,2952,18,"'Water / Aqua / Eau', 'Sodium Laureth Sulfate', 'Lauramidopropyl Betaine', 'Cocamidopropyl Hydroxysultaine', 'Sodium Chloride', 'Sodium Cocoyl Sarcosinate', 'Tea-Cocoyl Glutamate', 'Butylene Glycol', 'Aloe Barbadensis Leaf Juice', 'PEG-120 Methyl Glucose Dioleate', 'Sucrose', 'Menthol', 'Hexylene Glycol', 'Polyquaternium-7', 'Laureth-2', 'Caprylyl Glycol', 'Sodium Sulfate', 'EDTA', 'Disodium EDTA', 'Phenoxyethanol.Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,BareMinerals,pure-plush-gentle-deep-cleansing-foam,4.5,"['Water (Aqua/Eau)', 'Glycerin', 'Stearic Acid', 'Myristic Acid', 'PEG-8', 'Potassium Hydroxide', 'Lauric Acid', 'Sodium Methyl Cocoyl Taurate', 'Butylene Glycol', 'Glyceryl Stearate SE', 'Sodium Polyacrylate Starch', 'Disodium EDTA', 'Polyquaternium-39', 'Citrus Grandis (Grapefruit) Fruit Extract', 'Rosmarinus Officinalis (Rosemary) Leaf Extract', 'Sambucus Nigra Flower Extract', 'Sea Salt (Maris Sal/Sel Marin)', 'Fragrance (Parfum)', 'Limonene', 'Sodium Benzoate', 'Phenoxyethanol.']",21,395,22,"'Water (Aqua/Eau)', 'Glycerin', 'Stearic Acid', 'Myristic Acid', 'PEG-8', 'Potassium Hydroxide', 'Lauric Acid', 'Sodium Methyl Cocoyl Taurate', 'Butylene Glycol', 'Glyceryl Stearate SE', 'Sodium Polyacrylate Starch', 'Disodium EDTA', 'Polyquaternium-39', 'Citrus Grandis (Grapefruit) Fruit Extract', 'Rosmarinus Officinalis (Rosemary) Leaf Extract', 'Sambucus Nigra Flower Extract', 'Sea Salt (Maris Sal/Sel Marin)', 'Fragrance (Parfum)', 'Limonene', 'Sodium Benzoate', 'Phenoxyethanol.'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Garnier,skinactive-micellar-cleansing-water-all-in-1-cleanser-waterproof-makeup-remover,4.5,"['Aqua/Water', 'Cyclopentasiloxane', 'Isohexadecane', 'Potassium Phosphate', 'Sodium Chloride', 'Hexylene Glycol', 'Dipotassium Phosphate', 'Disodium EDTA', 'Decyl Glucoside', 'Polyaminopropyl Biguanide.']",10,1490,8,"'Aqua/Water', 'Cyclopentasiloxane', 'Isohexadecane', 'Potassium Phosphate', 'Sodium Chloride', 'Hexylene Glycol', 'Dipotassium Phosphate', 'Disodium EDTA', 'Decyl Glucoside', 'Polyaminopropyl Biguanide.'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Murad,time-release-acne-cleanser,4.0,"['Active Ingredient: Salicylic Acid 0.5%. Inactive Ingredients: Water (Aqua)', 'Disodium Cocoamphodiacetate', 'Glycerin', 'Butylene Glycol', 'Cetyl Alcohol', 'Cocamidopropyl Betaine', 'PPG-15 Stearyl Ether', 'Sodium Cocoyl Isethionate', 'Glyceryl Stearate', 'PEG-100 Stearate', 'Sodium Polyacrylate', 'Sodium Hyaluronate', 'Tocopheryl Acetate', 'Caprylic/Capric Triglyceride', 'Retinol', 'Salix Alba (Willow) Bark Extract', 'Ascorbic Acid', 'Chitosan', 'Silver Citrate', 'Sodium PCA', 'Betaine', 'Sorbitol', 'Glycine', 'Alanine', 'Proline', 'Serine', 'Threonine', 'Arginine', 'Lysine', 'Glutamic Acid', 'Zinc Gluconate', 'Argania Spinosa Kernel Extract', 'Serenoa Serrulata Fruit Extract', 'Sesamum Indicum (Sesame) Seed Extract', 'Cimicifuga Racemosa Root Extract', 'Melaleuca Alternifolia (Tea Tree) Leaf Oil', 'Cocamidopropyl Dimethylamine', 'Zea Mays (Corn) Starch', 'Hydrolyzed Corn Starch', 'Hydrolyzed Corn Starch Octenylsuccinate', 'Citric Acid', 'Disodium EDTA', 'Propyl Gallate', 'Polysorbate 80', 'Menthol', 'Glycol Distearate', 'Steareth-4', 'PEG-150 Distearate', 'Phenoxyethanol', 'Caprylyl Glycol', 'Chlorphenesin', 'Fragrance (Parfum).']",52,222,39,"'Active Ingredient: Salicylic Acid 0.5%. Inactive Ingredients: Water (Aqua)', 'Disodium Cocoamphodiacetate', 'Glycerin', 'Butylene Glycol', 'Cetyl Alcohol', 'Cocamidopropyl Betaine', 'PPG-15 Stearyl Ether', 'Sodium Cocoyl Isethionate', 'Glyceryl Stearate', 'PEG-100 Stearate', 'Sodium Polyacrylate', 'Sodium Hyaluronate', 'Tocopheryl Acetate', 'Caprylic/Capric Triglyceride', 'Retinol', 'Salix Alba (Willow) Bark Extract', 'Ascorbic Acid', 'Chitosan', 'Silver Citrate', 'Sodium PCA', 'Betaine', 'Sorbitol', 'Glycine', 'Alanine', 'Proline', 'Serine', 'Threonine', 'Arginine', 'Lysine', 'Glutamic Acid', 'Zinc Gluconate', 'Argania Spinosa Kernel Extract', 'Serenoa Serrulata Fruit Extract', 'Sesamum Indicum (Sesame) Seed Extract', 'Cimicifuga Racemosa Root Extract', 'Melaleuca Alternifolia (Tea Tree) Leaf Oil', 'Cocamidopropyl Dimethylamine', 'Zea Mays (Corn) Starch', 'Hydrolyzed Corn Starch', 'Hydrolyzed Corn Starch Octenylsuccinate', 'Citric Acid', 'Disodium EDTA', 'Propyl Gallate', 'Polysorbate 80', 'Menthol', 'Glycol Distearate', 'Steareth-4', 'PEG-150 Distearate', 'Phenoxyethanol', 'Caprylyl Glycol', 'Chlorphenesin', 'Fragrance (Parfum).'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Dermalogica,skin-resurfacing-cleanser,4.4,"['Water/Aqua/Eau', 'Sodium Laureth Sulfate', 'Lactic Acid', 'PPG-2 Hydroxyethyl Cocamide', 'Cocamidopropyl Betaine', 'Polyacrylate-1 Crosspolymer', 'Glycol Distearate', 'Caprylic/Capric Triglyceride', 'Tocopheryl Acetate', 'Sodium Hydroxide', 'Disodium EDTA', 'Phenoxyethanol', 'Caprylyl Glycol', 'Ethylhexyl Glycerin', 'Hexylene Glycol', 'Titanium Dioxide (CI 77891)', 'Citronellol', 'Eugenol', 'Geraniol', 'Limonene', 'Linalool', 'Citrus Medica Limonum (Lemon) Peel Extract', 'Helianthus Annuus (Sunflower) Seed Oil', 'Rose Damascena Flower Oil', 'Eugenia Caryophyllus (Clove) Flower Oil', 'Aniba Rosaeodora (Rosewood) Wood Oil', 'Citrus Medica Limonum (Lemon) Peel Oil', 'Pelargonium Graveolens Oil.']",28,279,45,"'Water/Aqua/Eau', 'Sodium Laureth Sulfate', 'Lactic Acid', 'PPG-2 Hydroxyethyl Cocamide', 'Cocamidopropyl Betaine', 'Polyacrylate-1 Crosspolymer', 'Glycol Distearate', 'Caprylic/Capric Triglyceride', 'Tocopheryl Acetate', 'Sodium Hydroxide', 'Disodium EDTA', 'Phenoxyethanol', 'Caprylyl Glycol', 'Ethylhexyl Glycerin', 'Hexylene Glycol', 'Titanium Dioxide (CI 77891)', 'Citronellol', 'Eugenol', 'Geraniol', 'Limonene', 'Linalool', 'Citrus Medica Limonum (Lemon) Peel Extract', 'Helianthus Annuus (Sunflower) Seed Oil', 'Rose Damascena Flower Oil', 'Eugenia Caryophyllus (Clove) Flower Oil', 'Aniba Rosaeodora (Rosewood) Wood Oil', 'Citrus Medica Limonum (Lemon) Peel Oil', 'Pelargonium Graveolens Oil.'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,Mario Badescu,glycolic-foaming-cleanser,4.6,"['Sodium Lauryl Sulfate', 'Aqua (Water', 'Eau)', 'Cocamidopropyl Betaine', 'Cocamide MEA', 'Glycolic Acid', 'Salvia Officinalis (Sage) Leaf Extract', 'Hypericum Perforatum Extract', 'Chamomilla Recutita (Matricaria) Flower Extract', 'Althaea Officinalis Leaf/Root Extract', 'Achillea Millefolium Extract', 'Sodium Chloride', 'Parfum (Fragrance)', 'Propylene Glycol', 'Methylparaben', 'Propylparaben', 'Diazolidinyl Urea.']",17,611,16,"'Sodium Lauryl Sulfate', 'Aqua (Water', 'Eau)', 'Cocamidopropyl Betaine', 'Cocamide MEA', 'Glycolic Acid', 'Salvia Officinalis (Sage) Leaf Extract', 'Hypericum Perforatum Extract', 'Chamomilla Recutita (Matricaria) Flower Extract', 'Althaea Officinalis Leaf/Root Extract', 'Achillea Millefolium Extract', 'Sodium Chloride', 'Parfum (Fragrance)', 'Propylene Glycol', 'Methylparaben', 'Propylparaben', 'Diazolidinyl Urea.'",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24,Philosophy,clear-days-ahead-oil-free-salicylic-acid-acne-treatment-cleanser,4.4,"['Active: Salicylic Acid (1.0%). Inactive: Water', 'Sodium C14-16 Olefin Sulfonate', 'Acrylates Crosspolymer-4', 'Cocamidopropyl Betaine', 'Polysorbate 20', 'Niacinamide', 'Glycerin', 'Panthenol', 'Citrus Aurantium Dulcis (Orange) Peel Extract', 'Hydrolyzed Jojoba Esters', 'Jojoba Esters', 'Disodium Capryloyl Glutamate', 'Sodium Chloride', 'Sodium Sulfate', 'Potassium Chloride', 'Butylene Glycol', 'Citric Acid', 'Sodium Hydroxide', 'Hydrogen Peroxide', 'Propylene Glycol', 'Methylchloroisothiazolinone', 'Methylisothiazolinone', 'O-Cymen-5-Ol.']",23,301,22,"'Active: Salicylic Acid (1.0%). Inactive: Water', 'Sodium C14-16 Olefin Sulfonate', 'Acrylates Crosspolymer-4', 'Cocamidopropyl Betaine', 'Polysorbate 20', 'Niacinamide', 'Glycerin', 'Panthenol', 'Citrus Aurantium Dulcis (Orange) Peel Extract', 'Hydrolyzed Jojoba Esters', 'Jojoba Esters', 'Disodium Capryloyl Glutamate', 'Sodium Chloride', 'Sodium Sulfate', 'Potassium Chloride', 'Butylene Glycol', 'Citric Acid', 'Sodium Hydroxide', 'Hydrogen Peroxide', 'Propylene Glycol', 'Methylchloroisothiazolinone', 'Methylisothiazolinone', 'O-Cymen-5-Ol.'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Mario Badescu,enzyme-cleansing-gel,5.0,"['Aqua (Water', 'Eau)', 'Glycerin', 'Propylene Glycol', 'PEG-8 Stearate', 'PPG-2 Hydroxyethyl Cocamide', 'Carica Papaya (Papaya) Fruit Extract', 'Citrus Grandis (Grapefruit) Fruit Extract', 'Carbomer', 'Sodium Chloride', 'Parfum (Fragrance)', 'Phenoxyethanol', 'Methylparaben', 'Propylparaben', 'Triethanolamine', 'Diazolidinyl Urea', 'Mica', 'CI 77891 (Titanium Dioxide)', 'CI 19140 (Yellow 5)', 'CI 42090 (Blue 1)', 'CI 15985 (Yellow 6).']",21,778,14,"'Aqua (Water', 'Eau)', 'Glycerin', 'Propylene Glycol', 'PEG-8 Stearate', 'PPG-2 Hydroxyethyl Cocamide', 'Carica Papaya (Papaya) Fruit Extract', 'Citrus Grandis (Grapefruit) Fruit Extract', 'Carbomer', 'Sodium Chloride', 'Parfum (Fragrance)', 'Phenoxyethanol', 'Methylparaben', 'Propylparaben', 'Triethanolamine', 'Diazolidinyl Urea', 'Mica', 'CI 77891 (Titanium Dioxide)', 'CI 19140 (Yellow 5)', 'CI 42090 (Blue 1)', 'CI 15985 (Yellow 6).'",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,Mario Badescu,acne-facial-cleanser,4.8,"['Aqua (Water', 'Eau)', 'Glycerin', 'Triethanolamine', 'Sodium Laureth Sulfate', 'Propylene Glycol', 'Isopropyl Alcohol', 'Salicylic Acid', 'Dimethicone', 'Aloe Barbadensis Leaf Juice', 'Chamomilla Recutita (Matricaria) Flower Extract', 'Thymus Vulgaris (Thyme) Leaf Extract', 'Sodium Hyaluronate', 'Carbomer', 'Parfum (Fragrance)', 'Diazolidinyl Urea', 'Methylparaben', 'Propylparaben', 'Benzyl Benzoate', 'Benzyl Salicylate', 'Eugenol', 'Linalool.']",22,634,15,"'Aqua (Water', 'Eau)', 'Glycerin', 'Triethanolamine', 'Sodium Laureth Sulfate', 'Propylene Glycol', 'Isopropyl Alcohol', 'Salicylic Acid', 'Dimethicone', 'Aloe Barbadensis Leaf Juice', 'Chamomilla Recutita (Matricaria) Flower Extract', 'Thymus Vulgaris (Thyme) Leaf Extract', 'Sodium Hyaluronate', 'Carbomer', 'Parfum (Fragrance)', 'Diazolidinyl Urea', 'Methylparaben', 'Propylparaben', 'Benzyl Benzoate', 'Benzyl Salicylate', 'Eugenol', 'Linalool.'",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
27,Formula 10.0.6,so-totally-clean-deep-pore-cleanser,5.0,"['Alcohol Denat.', 'Water (Aqua) Soldium PCA', 'Lactic Acid', 'Fragrance/Parfum', 'Allantoin', 'Sodium Carbonate', 'Amyl Cinnamal', 'Benzyl Alcohol', 'Benzyl Benzoate', 'Cinnamyl Alcohol', 'Citral', 'Comarin', 'Eugenol', 'Geraniol', 'Hydroxycitronellal', 'Isoeugenol', 'Limonene', 'Linalool', 'FD&C Red 4 (CI 14700)', 'FD&C Yellow 5 (CI 19140)', 'FD&C Yellow 6 (CI 15985).']",21,1013,5,"'Alcohol Denat.', 'Water (Aqua) Soldium PCA', 'Lactic Acid', 'Fragrance/Parfum', 'Allantoin', 'Sodium Carbonate', 'Amyl Cinnamal', 'Benzyl Alcohol', 'Benzyl Benzoate', 'Cinnamyl Alcohol', 'Citral', 'Comarin', 'Eugenol', 'Geraniol', 'Hydroxycitronellal', 'Isoeugenol', 'Limonene', 'Linalool', 'FD&C Red 4 (CI 14700)', 'FD&C Yellow 5 (CI 19140)', 'FD&C Yellow 6 (CI 15985).'",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,CeraVe,foaming-facial-cleanser-normal-oily-skin,4.4,"['Purified Water', 'Glycerin', 'Behentrimonium Methosulfate and Cetearyl Alcohol', 'Ceramide 3', 'Ceramide 6-II', 'Ceramide 1', 'Hyaluronic Acid', 'Cholesterol', 'Polyoxyl 40 Stearate', 'Glyceryl Monostearate', 'Stearyl Alcohol', 'Polysorbate 20', 'Potassium Phosphate', 'Dipotassium Phosphate', 'Sodium Lauroyl Lactylate', 'Cetyl Alcohol', 'Disodium EDTA', 'Phytosphingosine', 'Methylparaben', 'Propylparaben', 'Carbomer', 'Xanthan Gum.']",22,398,14,"'Purified Water', 'Glycerin', 'Behentrimonium Methosulfate and Cetearyl Alcohol', 'Ceramide 3', 'Ceramide 6-II', 'Ceramide 1', 'Hyaluronic Acid', 'Cholesterol', 'Polyoxyl 40 Stearate', 'Glyceryl Monostearate', 'Stearyl Alcohol', 'Polysorbate 20', 'Potassium Phosphate', 'Dipotassium Phosphate', 'Sodium Lauroyl Lactylate', 'Cetyl Alcohol', 'Disodium EDTA', 'Phytosphingosine', 'Methylparaben', 'Propylparaben', 'Carbomer', 'Xanthan Gum.'",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
