ProductName,BrandName,ChemicalCount,DiscontinuedDate,ChemicalName,Discontinued
Colour Gloss Soak Off Gel Nail Colour - Bride,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Bride And Prejudice,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Bride and Prejudice,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
"Colour Gloss Soak Off Gel Nail Colour - But First, Champagne!",Artistic,1,0,'Titanium dioxide',1
"Colour Gloss Soak Off Gel Nail Colour - But First, Champagne!",Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Caf� Latte,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Catch My Air,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Caviar For Breakfast,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Charism,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Charming,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Cheeky,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Chiffon & On & On,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Chill,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Colortopia,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Combat My Lashes,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Controlling,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Cool Cats & Kittens,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Corally Cool,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Countdown To Confetti,Artistic,2,0,"'Silica, crystalline (airborne particles of respirable size)', 'Titanium dioxide'",1
Colour Gloss Soak Off Gel Nail Colour - Courage,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Covered In Lace,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Cre-Scent Of A Woman,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Crushed It,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Dance 'Round My Fire,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Dance All Night,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Dance It Out,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Dark Side,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Deep Freeze Tease,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Denimist,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Determined,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Devil Wears Nada,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Don't Be Shady,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Don't Blush,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Don't Drive Me Mad,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Don't Forget The Funk,Artistic,1,0,'Titanium dioxide',1
"Colour Gloss Soak Off Gel Nail Colour - Don't Hate, Create!",Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Drop That Bass,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Earned My Pinstripes,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Electric Daisy Girl,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Elegance,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Emotion,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Enchanted Beauty,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Everybody Flirts,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Excess Is Success,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Excitement,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Falling In Lust-er,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Falling In Lust-er,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Fantasy,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Fierce,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Flair,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Flirty,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Forbidden Fruit,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Forever,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Game Face,Artistic,2,0,"'Silica, crystalline (airborne particles of respirable size)', 'Titanium dioxide'",1
Colour Gloss Soak Off Gel Nail Colour - Gear to My Heart,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Get Your Own Man-i,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Getting Steamy,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Give It A Whirl,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Glammed Up Grunge,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Glisten,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Glow Big or Go Home,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Glow Get It!,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Gnarly In Pink,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Goddess,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Gorgeous,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Gorgeous In Gossamer,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Gowns & Garters,Artistic,2,0,"'Silica, crystalline (airborne particles of respirable size)', 'Titanium dioxide'",1
Colour Gloss Soak Off Gel Nail Colour - Graceful,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Grease Monkey,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Grease Monkey,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Greed,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Guy Meets Gal-lery,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Haute Cout-Orange,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Hear Me Roar,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Heart & Soul-stice,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Heart Braker,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Hell On Wheels,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Hotzy,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - How Do Hue-Do?,Artistic,1,0,'Titanium dioxide',1
"Colour Gloss Soak Off Gel Nail Colour - Howl, Baby Howl",Artistic,1,0,'Titanium dioxide',1
"Colour Gloss Soak Off Gel Nail Colour - Howl, Baby, Howl",Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Huntress,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Hype,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - I Wear The Pants,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - I Wear The Pants,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - I'm With The DJ,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - I've Been Good-ish,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - I've Been Good-ish,Artistic,2,0,"'Silica, crystalline (airborne particles of respirable size)', 'Titanium dioxide'",1
Colour Gloss Soak Off Gel Nail Colour - Impulse,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - In Bloom,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - In Love Or Lust?,Artistic,2,0,"'Silica, crystalline (airborne particles of respirable size)', 'Titanium dioxide'",1
Colour Gloss Soak Off Gel Nail Colour - In My Zone,Artistic,2,0,"'Silica, crystalline (airborne particles of respirable size)', 'Titanium dioxide'",1
Colour Gloss Soak Off Gel Nail Colour - Independence,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Ingenue In Blue,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Intoxicating,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Intuition,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - It Takes Tulips to Tango,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - It's Going Gown,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - It's Owl About Power,Artistic,2,0,"'Silica, crystalline (airborne particles of respirable size)', 'Titanium dioxide'",1
Colour Gloss Soak Off Gel Nail Colour - Juiced,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Just Roll With It,Artistic,1,0,'Titanium dioxide',1
"Colour Gloss Soak Off Gel Nail Colour - Kick A**, Take Names",Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Killer Stems,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - La-Ti-Da,Artistic,1,0,'Titanium dioxide',1
"Colour Gloss Soak Off Gel Nail Colour - Lights, Camera, Dance!",Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Little Red Suit,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Love,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Love At First Skate,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Love Laced,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Love Overdose,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Love To Be Lavish,Artistic,1,0,'Titanium dioxide',1
"Colour Gloss Soak Off Gel Nail Colour - Love, Mariage, Prenup",Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Lunar Madness,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Madame Rouge,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Main Attraction,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Majestic,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Mani Of My Dreams,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Manic,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Meet Me Backstage,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Mesmerizing Mauve,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Milkshakes & Heartbreaks,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Mischief Is My Middle Name,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Mother of Invention,Artistic,2,0,"'Silica, crystalline (airborne particles of respirable size)', 'Titanium dioxide'",1
Colour Gloss Soak Off Gel Nail Colour - Music Is My Medicine,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Naked Moonlight,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Naked Moonlight,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Naughty Girl,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Night Cap,Artistic,1,0,'Titanium dioxide',1
"Colour Gloss Soak Off Gel Nail Colour - No If's, And's, or Buttons",Artistic,1,0,'Titanium dioxide',1
"Colour Gloss Soak Off Gel Nail Colour - No Pain, No Gain",Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - No Taming My Twin,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Nothing But Naughty,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Off Duty,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Oh Crepe,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Oh My Gog-gles,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Oh So Red-Tro,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Oh So Red-Tro,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - On Thin Ice,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Over The Top,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Owned,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Party Teal Dawn,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Peach Whip,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Petal To The Metal,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Pica-So Pink,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Pin-Up Purple,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Pin-up Purple,Artistic,2,0,"'Silica, crystalline (airborne particles of respirable size)', 'Titanium dioxide'",1
Colour Gloss Soak Off Gel Nail Colour - Polka Dottie Hottie,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Posh,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Precious,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Psyched,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Pur-Suit of Happiness,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Put A Ring On It,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Radiate My Love,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Radiate My Love,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Rave Bunny,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Resting Beach Face,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Rhythm,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Rogue Vogue,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Roll Up Your Sleeves,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Romance,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Rubies On Ice,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Rubies On Ice,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Running In The Buff-alo,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Season's Seduction,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Secrets,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Sequin You Later,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Sequins Greetings,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Sexy,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Shaded Not Jaded,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Sharp As Nails,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - She's A Spark Plug,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - She's A Spark Plug,Artistic,2,0,"'Silica, crystalline (airborne particles of respirable size)', 'Titanium dioxide'",1
Colour Gloss Soak Off Gel Nail Colour - Shred It Up,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Silk Petal,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Sincere,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Sinful,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Skindalous,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Snapdragon,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Spicy By Nature,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Stage Dive,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Stardust In My Eyes,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Suit Yourself,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Sultry,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Summer Crushin',Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
"Colour Gloss Soak Off Gel Nail Colour - Sun's Out, Buns Out",Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Supercharged,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Supercharged,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Swanky,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Talk to the Mitten,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Taupe Of The A-List,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Temperamental,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - That's My Tone,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - The Big Re-veil,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - The Original,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Too Much Sauce,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Torque It!,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Toxic,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Train Dirty,Artistic,2,0,"'Silica, crystalline (airborne particles of respirable size)', 'Titanium dioxide'",1
Colour Gloss Soak Off Gel Nail Colour - Treasure Beyond Measure,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Trending Now,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Trendy,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Trist,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Trouble,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Tulle Death Do Us Part,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Twist Of Fashion,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Ultra-Violet Rays,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Under The Overalls,Artistic,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Colour Gloss Soak Off Gel Nail Colour - Uptown,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - V.I.Pink Room,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - Vivid,Artistic,1,0,'Titanium dioxide',1
Colour Gloss Soak Off Gel Nail Colour - War-Party,Artistic,2,0,"'Silica, crystalline (airborne particles of respirable size)', 'Titanium dioxide'",1
Colour Gloss Soak Off Gel Nail Colour - What A Girl Flaunts,Artistic,1,0,'Titanium dioxide',1
